experiment,feature,model,target,seed,n_samples,RMSE,MAE,R2,Pearson_R,Spearman_R,MAPE,sMAPE,NRMSE
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,FNN,MGMB,0,45,10.360507335116083,6.162612713123694,0.3184556515129965,0.5648452120644074,0.7999868256375099,89.23749022427737,74.4210248313698,1.1485923659426647
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,FNN,MGMB,1,45,8.621544295194315,4.764586088745859,0.30504075188475355,0.6175180406057944,0.791935696402688,73.35024279555603,58.02631106332446,0.945298241362122
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,FNN,MGMB,2,45,6.553479964285388,4.76700510296954,0.3344641942090125,0.60678170237252,0.6483067597838977,96.76837509347553,76.62027784250127,0.8551909082944821
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,FNN,MGMB,3,45,10.2155281090252,5.778001853905784,-0.8640124688504169,0.4153529386764616,0.7093628532232764,116.39067796790891,71.95976343464291,1.4542459061447037
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,FNN,MGMB,4,45,7.971176963891983,4.9592745111968775,0.268683294556063,0.563739502012231,0.6707730824812197,98.94803630812888,68.64435875050012,1.01155926997605
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,FNN,MPPB,0,261,13.827295009652094,8.339469067803744,0.37320931002783597,0.6449704978800062,0.6695053395894912,82.15123982376399,68.0018377294124,0.8880663412313643
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,FNN,MPPB,1,261,11.489294721812685,7.23441277125786,0.48397738986092564,0.6998763392292003,0.7460599374074826,77.90240576415034,61.86849871474814,0.8028018960651508
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,FNN,MPPB,2,261,12.924799021191621,8.476222558405208,0.4434217009369229,0.6828090079133605,0.6568704734028917,80.77900456191374,66.05363046090545,0.8094863687543219
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,FNN,MPPB,3,261,10.982812594520995,6.8450499851584885,0.48450056771267214,0.7040490888986854,0.7329727457972655,67.58032802926867,61.361763622416966,0.7915267395138261
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,FNN,MPPB,4,261,11.908859448336784,7.932648511133888,0.49162360734732147,0.7120255684441475,0.7082743729548988,72.9875831114779,62.25958569995378,0.7558514459404145
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,Caco-2 Permeability Efflux,0,433,7.468470146055494,2.930561633418204,0.3839220145256257,0.6224859174662293,0.550890039802721,88.72752568562082,54.02660897173044,1.8545681492221953
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,Caco-2 Permeability Efflux,1,433,9.527539457804055,3.555608947245504,-0.002655884910432116,0.30109340433057646,0.6187326953832261,98.83484098012437,56.81753083061775,2.2128425986736864
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,Caco-2 Permeability Efflux,2,433,9.541140217073705,3.5563074159609958,0.19120661943363126,0.46081765387188917,0.5058061013331153,89.71011468382612,56.69143231357534,2.141153945052658
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,Caco-2 Permeability Efflux,3,433,8.123669421739596,3.0374746112147353,0.3187574697341333,0.5859564531292297,0.5492203781704812,75.46406111527698,53.75318910958513,1.9398069096033592
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,Caco-2 Permeability Efflux,4,433,8.945142885995937,3.735585615308479,0.3243993296974247,0.5751724599870501,0.5585697989277384,106.52425338538374,59.408480761647695,1.8591703960772896
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,Caco-2 Permeability Papp A>B,0,432,8.700262218728824,6.390483502070123,0.3325112303890071,0.5953617263690467,0.6178856582076669,85.97853377452647,62.56484745385341,0.6837514378033644
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,Caco-2 Permeability Papp A>B,1,432,8.480196433915527,6.232252966130462,0.37962650248102847,0.6264972221725551,0.6376274604320512,111.1147044415868,63.80801477124939,0.7120661131160814
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,Caco-2 Permeability Papp A>B,2,432,8.332415893375787,6.3206084656084665,0.3665653000864725,0.611715010990898,0.6312110026202378,107.93645463812089,63.808158552269155,0.676641396198193
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,Caco-2 Permeability Papp A>B,3,432,8.853697407237323,6.863791152263375,0.3077053714214205,0.5664576148875651,0.5931619230287218,126.21047513591508,70.49420509693319,0.763266530813366
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,Caco-2 Permeability Papp A>B,4,432,9.086885125206937,6.3433190885184265,0.3260799106567339,0.5973822512989287,0.6459127955029693,105.35173459764631,61.72954498706926,0.7233341393141973
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MBPB,0,195,8.964127253572828,4.591986033410385,0.37028604526304576,0.6128794416865492,0.6252191969453863,90.89707617740096,72.24198868015851,1.3125721345165773
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MBPB,1,195,8.458964853441561,4.9168898487219765,0.2822120825548313,0.6082128846043148,0.6769936031606826,90.8286225957168,68.06306516186567,1.1684480742355456
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MBPB,2,195,10.771188587604602,5.3331282051282045,0.3550232612422545,0.613512638427691,0.6919136050728009,102.77066394994793,71.2594920867006,1.3478933526003924
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MBPB,3,195,7.849462167231499,4.9649952516828835,0.2730775445805196,0.5897934898303028,0.6190945730221643,107.00775041725552,76.52355723021904,1.1434756890368554
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MBPB,4,195,9.108808028064614,4.876748878534873,0.4538798489590984,0.7043164270319698,0.6473329093152215,94.10717814257721,71.03865197939632,1.190933363806615
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MGMB,0,45,11.391143408917932,6.492345454545455,0.17611477476599724,0.43020152628797326,0.7167138825751849,96.25020879385066,69.57893548880074,1.2628513195000448
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MGMB,1,45,10.572478568331832,5.55272706208071,-0.045063880428519276,0.4282038277206937,0.7487811305837396,75.2617047453567,57.49830268177587,1.1592059444679284
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MGMB,2,45,6.969664833699072,5.090622222222222,0.24724913923889535,0.5080864068758483,0.5239020880200106,104.6562821703272,69.42549761184222,0.9095006061087668
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MGMB,3,45,6.421388193355608,4.545056790123457,0.2634791982478919,0.5207118244162982,0.6774289230202148,93.47655845896013,66.06622362793583,0.9141257693474663
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MGMB,4,45,8.53517878030413,4.626844444444444,0.16153326479918895,0.4100987902411966,0.7430660781342644,78.62317270689047,57.76441583127697,1.0831322971788582
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MPPB,0,261,13.756357485856435,8.876176975252164,0.3796240030366326,0.6258047414175215,0.6047473924925222,125.72676447816056,68.93190979725745,0.8835103360857991
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MPPB,1,261,11.752004321376953,7.424943613306118,0.46010926328639135,0.6792075185490959,0.7201581264872116,99.92921056556214,61.219686134477,0.8211584418541892
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MPPB,2,261,13.866895802038345,9.231891099581231,0.35932588677940425,0.6053061227276996,0.6386817406918455,101.6767987602385,67.56563181780083,0.8684903425021814
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MPPB,3,261,11.720531836611885,7.827638214105138,0.4129221663736894,0.6459982186203022,0.6439838267592425,97.789517811826,70.60269543831225,0.8446938587142498
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,KNN,MPPB,4,261,12.577873170237885,8.689655172413794,0.43290024686527495,0.6612244597786079,0.6190523117864711,96.67721462828358,68.14682223799612,0.798313529840779
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,Caco-2 Permeability Efflux,0,433,7.704932073400827,3.0939428365726123,0.3442926975602585,0.5884613226904142,0.5002713224658691,94.74994703517154,63.8570550704728,1.9132863003806304
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,Caco-2 Permeability Efflux,1,433,8.92341212987214,3.4054818787338004,0.12046667768450836,0.3587232610160733,0.5401870530753965,94.15084856349873,63.76089919711442,2.0725294892721147
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,Caco-2 Permeability Efflux,2,433,9.08604870373851,3.4273683966321156,0.2665218981494738,0.5192681715996057,0.49124804465719196,84.34690780792909,62.41309425623914,2.039025586495058
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,Caco-2 Permeability Efflux,3,433,7.042811480982249,2.994203220437911,0.4879770872004532,0.7254804886627619,0.4455338706029999,88.39289690365592,66.9197736315139,1.681714711000356
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,Caco-2 Permeability Efflux,4,433,8.813507942756031,3.7991285361208487,0.3441370352605305,0.6161898871816105,0.5344748943248907,107.43042209880689,78.07826411723875,1.8318112143761134
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,Caco-2 Permeability Papp A>B,0,432,8.321318679812878,6.181831124916811,0.3893904564996822,0.6288551738179744,0.6601909662865295,88.84303575560992,64.15374249683262,0.653970359593755
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,Caco-2 Permeability Papp A>B,1,432,7.95500516269691,5.872293448641345,0.4540883738684496,0.676523447159868,0.6925519780876738,106.83171797094808,62.957296093219306,0.6679667918263666
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,Caco-2 Permeability Papp A>B,2,432,7.862283189563298,5.875335153479267,0.43602826540858575,0.660795472593185,0.6817623159827608,98.33324958323209,61.07341769045833,0.6384638432319506
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,Caco-2 Permeability Papp A>B,3,432,7.888397085270211,5.7298340604730225,0.45043490670483066,0.6729637120790988,0.6916076066086555,102.07590219239242,64.06073083061524,0.6800491591265279
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,Caco-2 Permeability Papp A>B,4,432,8.480152001084324,6.22831543556656,0.4130709564338638,0.6440513231677887,0.6699624862863384,103.45706089197768,61.67601254033457,0.675036975205319
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MBPB,0,195,7.046250265420515,4.060855784066212,0.6109159572336543,0.7982472159073758,0.728988048694265,92.01398846650616,68.02070977030783,1.031747039014283
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MBPB,1,195,8.328760188741558,4.949948726189347,0.30413912683254907,0.6465548166272422,0.6492054321067832,100.79167635922023,72.42429169374158,1.1504627305958561
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MBPB,2,195,9.183582942185451,5.186901837698924,0.5311422514181774,0.7333616356254992,0.6688225433640266,104.2392099340561,75.90372321011645,1.1492223258509457
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MBPB,3,195,8.1214160817836,5.139557253791735,0.22183479829206254,0.5858136037975785,0.6420674896781906,119.22320614308488,77.7193899461798,1.1830927587422075
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MBPB,4,195,8.45731256469615,4.894727358942231,0.5292071416630397,0.7327125175855542,0.6842072042875148,101.1292690550377,73.70504279681073,1.105753427935356
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MGMB,0,45,9.573666735277158,5.446777209684584,0.4180459612133438,0.6516837928971254,0.8366163797060643,77.97825036932169,56.121000432813915,1.0613612027422372
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MGMB,1,45,9.543994398016064,5.1019129775322805,0.148372724284196,0.5162917911336169,0.7804058505731979,60.77761697455889,49.8051706686305,1.0464391077876136
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MGMB,2,45,5.511245557865424,4.0459959810468895,0.5293186428623098,0.7542645795683379,0.6875082356041639,89.79702439893724,65.08015968910964,0.719185397704775
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MGMB,3,45,6.693819501696922,4.112785350418092,0.1996588226929935,0.5079931470323575,0.7675429943524007,73.48016936435297,59.856587437417154,0.9529081123289301
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MGMB,4,45,7.11386762887651,4.100220864317152,0.41753189089529597,0.6605722788595005,0.745742613797624,71.04900683248646,54.56106811564674,0.9027648963220396
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MPPB,0,261,12.723622601877523,8.139864514168652,0.4692748879558427,0.6893239178595033,0.6940101196952226,100.3488199241189,65.38798532943568,0.8171823168139931
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MPPB,1,261,11.00397248843976,7.230374822808407,0.526651524300866,0.7273289113816289,0.7434140481689226,91.93163424929494,61.30707289172145,0.7688905360915348
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MPPB,2,261,12.388497882900042,8.381167665911816,0.4886526920111969,0.6997052293001068,0.6735930924409691,103.40276469951402,64.45090930210435,0.7758975709492141
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MPPB,3,261,10.62764104180394,7.358960291709022,0.5173027775573178,0.7202947928565203,0.7060413765506405,95.03159650333679,65.9614771304152,0.7659296733096336
predictions_OpenADMET_Phase5_RemainingTargets,MACCS,XGBoost,MPPB,4,261,11.597325102337672,7.81053790881716,0.5178738372338015,0.7199823174202368,0.7341422285497979,80.63618388116753,60.333157446290855,0.736078462061894
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,Caco-2 Permeability Efflux,0,433,7.962068467891572,3.88779461078776,0.29979661266670643,0.5493919849273095,0.5378865477097521,152.70077821486169,99.90861941702495,1.9771383286946533
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,Caco-2 Permeability Efflux,1,433,9.222183501811,4.4431881217427955,0.06058408367554624,0.33008994983635126,0.5215599074214441,149.74177323602197,108.63938437373821,2.1419213844218064
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,Caco-2 Permeability Efflux,2,433,9.671057172060642,4.539869495660548,0.1690307883672446,0.41858930945908335,0.46064386203516006,160.73362795429009,108.39541337612857,2.1703089720589404
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,Caco-2 Permeability Efflux,3,433,8.036632588600352,3.747981976581776,0.3332769082608007,0.5803274731217467,0.5038111754901464,143.40284049533213,101.55145858084715,1.9190238568289955
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,Caco-2 Permeability Efflux,4,433,9.053209486041055,4.244446565724961,0.3079768117320655,0.5667626569924238,0.587094448103489,136.23034159652815,98.84233069334492,1.8816311019787182
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,Caco-2 Permeability Papp A>B,0,432,8.623335418759943,6.7370456983425,0.3442627771753515,0.590882320782549,0.6265189305315965,112.84629836516704,70.34272086565534,0.6777057797804251
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,Caco-2 Permeability Papp A>B,1,432,8.53103579587758,6.521572872444436,0.3721658419986734,0.6127687540077544,0.622612016440392,127.10430167960408,70.32248152552903,0.7163349985302021
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,Caco-2 Permeability Papp A>B,2,432,8.134033719799216,6.424992348397219,0.39636847881142967,0.6324605483097101,0.648569921946156,125.04437447095866,68.55702726454138,0.6605315917156301
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,Caco-2 Permeability Papp A>B,3,432,8.37281308793337,6.654807562739761,0.38086635589816853,0.6184282556626151,0.6481786716406441,128.7958591844295,76.08243178657762,0.7218100760425443
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,Caco-2 Permeability Papp A>B,4,432,8.887852839631073,7.002039582596885,0.3552786717931884,0.596979412800983,0.6079165190628965,124.84678223926156,71.76272504099754,0.7074907732983342
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MBPB,0,195,8.445538062289616,4.975609683452507,0.4410384449710766,0.6646462739220313,0.7920788274072625,126.80655880037773,94.074174580632,1.2366377236715582
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MBPB,1,195,6.875259103564188,4.708913075373723,0.5258237014965705,0.7298313224375066,0.7821272494869705,107.66161283877209,87.0582285531462,0.9496886910650265
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MBPB,2,195,9.718516703848499,5.769492327518953,0.4749305346457521,0.6894523746364938,0.7947899816645749,129.28129013177815,94.56647631659514,1.2161632818617711
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MBPB,3,195,7.34401767820945,5.424594412045601,0.36367979885384316,0.6404254587896566,0.7034266224087785,124.36829085476037,95.6429479388193,1.0698447226036207
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MBPB,4,195,8.525499817404192,5.3250242526714615,0.5215849843507507,0.7248969726903066,0.761550403678204,123.97855520211354,89.46236364930722,1.1146685871950661
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MGMB,0,45,10.473768051801585,5.9382957168155235,0.30347296193559137,0.5726814799596145,0.6956092101668826,92.38407467533034,66.59256046675077,1.1611487389404649
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MGMB,1,45,8.64277827144741,5.251499990022448,0.3016133101547238,0.594386741960049,0.7794321118436448,74.9723178400728,60.528201856383376,0.9476264136386786
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MGMB,2,45,6.604573008405465,4.5880493730333125,0.3240462774601257,0.5757817601770489,0.6715857449187824,102.1525320512234,69.09297439397383,0.8618582525217782
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MGMB,3,45,10.075039465300176,6.230340488688152,-0.8130954952553244,0.5424795706329394,0.7588773980497797,123.82192357642701,96.55833422333961,1.4342464472017598
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MGMB,4,45,8.412294992910672,5.27756674118042,0.18550282973206356,0.493601520018257,0.6465298597005196,91.4912276865519,77.89094858592166,1.0675380838235788
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MPPB,0,261,11.827483600911103,8.18849645556161,0.5414013323278152,0.7371816007604874,0.8053641993137214,107.11765291379052,73.52027307079176,0.7596272503120163
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MPPB,1,261,11.148543528500687,7.841557238567835,0.5141320424269266,0.7199366783557666,0.7861296945752675,109.86883424798329,74.91533976620777,0.7789922793131335
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MPPB,2,261,11.95118764487222,8.408536351960281,0.5241163295624569,0.7367475141514137,0.78849677321279,121.64769285431167,69.63059232240816,0.7485086207597518
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MPPB,3,261,11.558641858394086,8.033229887805222,0.42902819885461263,0.6717664296054359,0.7743690117453641,108.26642533110329,73.73066364127891,0.8330265152613875
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,ElasticNet,MPPB,4,261,11.68521601084858,8.36251068663323,0.5105385121056905,0.7160625770450572,0.728377083894341,108.70994131855343,72.31038957755318,0.7416568695131855
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,Caco-2 Permeability Efflux,0,433,7.022907201184917,2.5845786892431715,0.45523869541341766,0.6855095505895151,0.6205776160918131,70.9585590646302,48.49796144740275,1.7439260993952912
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,Caco-2 Permeability Efflux,1,433,8.417705759563999,2.758147866274413,0.21733146074730525,0.4846524623929547,0.6743824546231473,51.384237771815165,47.648887716789474,1.955075386500398
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,Caco-2 Permeability Efflux,2,433,8.65580513811648,2.9671718604845485,0.3343407468447137,0.5850455366398476,0.5882275598675946,68.93961956054888,54.67320836644179,1.9424734253375657
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,Caco-2 Permeability Efflux,3,433,7.450321362167144,2.6530530024063506,0.42700968565431163,0.6868109469603336,0.6237713717486232,62.1764090271181,52.80077081432933,1.779021782745384
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,Caco-2 Permeability Efflux,4,433,8.022661856115864,3.326184943397519,0.45655889735735355,0.680124886505538,0.6000515815330826,96.79071176158453,77.57356323485254,1.6674407117610206
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,Caco-2 Permeability Papp A>B,0,432,8.189559596701017,5.94652726467009,0.40857405244975264,0.6753196000526267,0.7316790801769767,88.16549941703624,64.446082755044,0.6436154461145437
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,Caco-2 Permeability Papp A>B,1,432,7.320876252732203,5.3823485534500195,0.5376535327578273,0.7491168440451632,0.7603716590070156,94.10357735299391,59.665245492999105,0.6147201823106696
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,Caco-2 Permeability Papp A>B,2,432,6.867483150586771,5.104395381074261,0.569716018648262,0.7567998713079438,0.7670804061662706,83.48008964809476,61.00437663362134,0.5576802030578899
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,Caco-2 Permeability Papp A>B,3,432,6.866481687908846,4.968871639467499,0.5836005527589645,0.7669053312807026,0.7843769377726828,74.71268488752432,55.88089868431668,0.5919510703561598
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,Caco-2 Permeability Papp A>B,4,432,7.637908406608099,5.757891458410908,0.5238681660356637,0.7330599191921686,0.7517420762624468,97.19685761454974,62.815350531011504,0.6079927089788895
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MBPB,0,195,6.599650802403422,3.1787887250337845,0.658674130438313,0.8227807444683045,0.8563637556021706,56.775332585764126,54.00835438205844,0.966353722535798
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MBPB,1,195,7.514439427279245,4.012783825972142,0.4335587420180228,0.7407577621492452,0.7885850536012524,67.20367980446835,63.54648703698286,1.0379795199399393
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MBPB,2,195,8.294555442997622,4.168627960079756,0.617525028252154,0.7895137579968865,0.8172439436788987,65.4574452998448,63.99882835122638,1.0379705130460677
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MBPB,3,195,6.460801722893438,3.843312326975358,0.5075284914788581,0.7132198578010683,0.7687610508832915,75.73095706262514,67.2435531601349,0.9411816433305695
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MBPB,4,195,6.332434411078981,3.599226194693492,0.7360592152184994,0.8605934439749642,0.8346773688036868,65.10891994865099,59.42755713296102,0.8279357069591715
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MGMB,0,45,9.421936127975677,4.894087665674421,0.4363462672792896,0.6656996913912455,0.8684739291249185,61.492281655925794,47.891786622769914,1.0445399591883016
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MGMB,1,45,8.319244322813482,4.821953190322452,0.35292150160155944,0.6678588908738642,0.8024244038758849,59.239280899476185,51.07016329447765,0.9121529459868254
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MGMB,2,45,5.998632360349497,3.3571383588473016,0.4423881872562345,0.7466807983484627,0.8770670023645036,53.05896744729527,46.378624884506095,0.782786532457393
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MGMB,3,45,8.35016068879898,4.688760482825174,-0.2454228597432362,0.5277147349519021,0.805125504085976,71.1989679959837,53.29246488458481,1.1886988971826242
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MGMB,4,45,7.615572235283065,4.526216751596664,0.33247785762022175,0.5875199019499951,0.6844757736181373,67.8715588725656,54.96611568290827,0.9664322753928015
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MPPB,0,261,10.995962423729225,6.336191821920461,0.6036174075965528,0.7832393388862253,0.8236349346420349,60.854664577332784,53.34733927703458,0.7062223024201228
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MPPB,1,261,8.854520428963031,6.109559584303377,0.6935129848381367,0.8360464012672564,0.8254818241835334,81.25263554490151,70.44645943317494,0.618699925559715
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MPPB,2,261,9.909495725333997,6.275810695813534,0.6728237417108729,0.8214286881760094,0.862628981643375,58.13955301202308,49.239279905681634,0.6206364754867599
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MPPB,3,261,9.508192770700791,5.216023114083828,0.6136356906144597,0.7866234164243995,0.8542835234491386,53.59004921813791,51.17734976667154,0.6852515016250232
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,FNN,MPPB,4,261,9.581130904519249,6.518867585208567,0.6709373554864613,0.82031153781128,0.7972199098248908,66.00499112454825,61.99807142491947,0.6081112703817061
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,KNN,Caco-2 Permeability Efflux,0,433,7.74143539860738,2.949022468014572,0.33806494739720117,0.5853551866896695,0.5644589666999991,80.96578852523827,53.63265397567303,1.9223507945735312
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,KNN,Caco-2 Permeability Efflux,1,433,9.611874615624082,3.311530863099152,-0.020484914073734872,0.21436659351938425,0.604972736144393,79.02146707712427,54.396258692639435,2.2324300725032655
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,KNN,Caco-2 Permeability Efflux,2,433,9.57449034776759,3.185120725552687,0.1855426200116238,0.4499233246827396,0.6350947797584945,68.87050531292257,48.30240309700158,2.148638141100364
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,KNN,Caco-2 Permeability Efflux,3,433,7.640315517811335,2.877679400369823,0.3974128637112949,0.632019554454492,0.581740902955117,75.01299768222476,50.82873042724066,1.8243894555013167
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,KNN,Caco-2 Permeability Efflux,4,433,9.15159321283633,3.377416308188653,0.29285427132657516,0.548850231531429,0.6679505105614344,81.28732867283802,52.174346505862665,1.9020793066239328
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,KNN,Caco-2 Permeability Papp A>B,0,432,8.207539519543984,6.294849646422019,0.40597428725871243,0.6417925514157521,0.6438941480213755,96.3555753334951,62.37481933567815,0.6450284837663294
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,KNN,Caco-2 Permeability Papp A>B,1,432,7.663077242320507,5.699917436940647,0.49342025837295467,0.7039410676812554,0.6890889136945658,100.45195163827181,61.75965777293418,0.6434541545080698
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,KNN,Caco-2 Permeability Papp A>B,2,432,7.7025097177769375,5.884490290813847,0.45871688075274264,0.6838594168307124,0.6859859461718342,108.14455566652126,61.451204565973896,0.625489293424505
predictions_OpenADMET_Phase5_RemainingTargets,MOL2VEC,KNN,Caco-2 Permeability Papp A>B,3,432,8.097409360659695,6.228964823476691,0.4209263508688632,0.6576865032241798,0.6688688110678463,115.13240701459875,64.48517211351287,0.6980678542542303
